time,poa_global
2020-10-04-14:09:00,404.2
2020-10-04-15:09:00,100.30000000000001
2020-10-04-16:09:00,0.0
2020-10-04-17:09:00,0.0
2020-10-04-18:09:00,0.0
2020-10-04-19:09:00,0.0
2020-10-04-20:09:00,0.0
2020-10-04-21:09:00,0.0
2020-10-04-22:09:00,0.0
2020-10-04-23:09:00,0.0
2020-10-05-00:09:00,0.0
2020-10-05-01:09:00,0.0
2020-10-05-02:09:00,0.0
2020-10-05-03:09:00,0.0
2020-10-05-04:09:00,0.0
2020-10-05-05:09:00,82.48
2020-10-05-06:09:00,160.35999999999999
2020-10-05-07:09:00,287.58
2020-10-05-08:09:00,604.1700000000001
2020-10-05-09:09:00,828.5799999999999
2020-10-05-10:09:00,812.79
2020-10-05-11:09:00,503.45
2020-10-05-12:09:00,94.60000000000001
2020-10-05-13:09:00,295.02
2020-10-05-14:09:00,184.78
2020-10-05-15:09:00,84.75
2020-10-05-16:09:00,0.0
2020-10-05-17:09:00,0.0
2020-10-05-18:09:00,0.0
2020-10-05-19:09:00,0.0
2020-10-05-20:09:00,0.0
2020-10-05-21:09:00,0.0
2020-10-05-22:09:00,0.0
2020-10-05-23:09:00,0.0
2020-10-06-00:09:00,0.0
2020-10-06-01:09:00,0.0
2020-10-06-02:09:00,0.0
2020-10-06-03:09:00,0.0
2020-10-06-04:09:00,0.0
2020-10-06-05:09:00,30.27
2020-10-06-06:09:00,336.74
2020-10-06-07:09:00,516.45
2020-10-06-08:09:00,585.81
2020-10-06-09:09:00,759.9100000000001
2020-10-06-10:09:00,1017.01
2020-10-06-11:09:00,874.41
2020-10-06-12:09:00,681.64
2020-10-06-13:09:00,654.13
2020-10-06-14:09:00,314.9
2020-10-06-15:09:00,120.38
2020-10-06-16:09:00,0.0
2020-10-06-17:09:00,0.0
2020-10-06-18:09:00,0.0
2020-10-06-19:09:00,0.0
2020-10-06-20:09:00,0.0
2020-10-06-21:09:00,0.0
2020-10-06-22:09:00,0.0
2020-10-06-23:09:00,0.0
2020-10-07-00:09:00,0.0
2020-10-07-01:09:00,0.0
2020-10-07-02:09:00,0.0
2020-10-07-03:09:00,0.0
2020-10-07-04:09:00,0.0
2020-10-07-05:09:00,56.989999999999995
2020-10-07-06:09:00,365.69
2020-10-07-07:09:00,584.9300000000001
2020-10-07-08:09:00,719.62
2020-10-07-09:09:00,777.75
2020-10-07-10:09:00,859.61
2020-10-07-11:09:00,104.05
2020-10-07-12:09:00,552.37
2020-10-07-13:09:00,541.86
2020-10-07-14:09:00,329.1
2020-10-07-15:09:00,17.029999999999998
2020-10-07-16:09:00,0.0
2020-10-07-17:09:00,0.0
2020-10-07-18:09:00,0.0
2020-10-07-19:09:00,0.0
2020-10-07-20:09:00,0.0
2020-10-07-21:09:00,0.0
2020-10-07-22:09:00,0.0
2020-10-07-23:09:00,0.0
2020-10-08-00:09:00,0.0
2020-10-08-01:09:00,0.0
2020-10-08-02:09:00,0.0
2020-10-08-03:09:00,0.0
2020-10-08-04:09:00,0.0
2020-10-08-05:09:00,14.19
2020-10-08-06:09:00,120.75999999999999
2020-10-08-07:09:00,64.33
2020-10-08-08:09:00,228.98
2020-10-08-09:09:00,257.28
2020-10-08-10:09:00,922.22
2020-10-08-11:09:00,837.73
2020-10-08-12:09:00,523.45
2020-10-08-13:09:00,554.37
2020-10-08-14:09:00,357.53
2020-10-08-15:09:00,110.6
2020-10-08-16:09:00,0.0
2020-10-08-17:09:00,0.0
2020-10-08-18:09:00,0.0
2020-10-08-19:09:00,0.0
2020-10-08-20:09:00,0.0
2020-10-08-21:09:00,0.0
2020-10-08-22:09:00,0.0
2020-10-08-23:09:00,0.0
2020-10-09-00:09:00,0.0
2020-10-09-01:09:00,0.0
2020-10-09-02:09:00,0.0
2020-10-09-03:09:00,0.0
2020-10-09-04:09:00,0.0
2020-10-09-05:09:00,116.94
2020-10-09-06:09:00,389.09000000000003
2020-10-09-07:09:00,660.5799999999999
2020-10-09-08:09:00,789.27
2020-10-09-09:09:00,924.0
2020-10-09-10:09:00,989.46
2020-10-09-11:09:00,812.16
2020-10-09-12:09:00,524.75
2020-10-09-13:09:00,564.83
2020-10-09-14:09:00,378.35
2020-10-09-15:09:00,121.09
2020-10-09-16:09:00,0.0
2020-10-09-17:09:00,0.0
2020-10-09-18:09:00,0.0
2020-10-09-19:09:00,0.0
2020-10-09-20:09:00,0.0
2020-10-09-21:09:00,0.0
2020-10-09-22:09:00,0.0
2020-10-09-23:09:00,0.0
2020-10-10-00:09:00,0.0
2020-10-10-01:09:00,0.0
2020-10-10-02:09:00,0.0
2020-10-10-03:09:00,0.0
2020-10-10-04:09:00,0.0
2020-10-10-05:09:00,103.57
2020-10-10-06:09:00,381.48
2020-10-10-07:09:00,603.43
2020-10-10-08:09:00,755.7
2020-10-10-09:09:00,939.51
2020-10-10-10:09:00,942.3199999999999
2020-10-10-11:09:00,835.99
2020-10-10-12:09:00,575.1800000000001
2020-10-10-13:09:00,574.57
2020-10-10-14:09:00,388.99
2020-10-10-15:09:00,112.11
2020-10-10-16:09:00,0.0
2020-10-10-17:09:00,0.0
2020-10-10-18:09:00,0.0
2020-10-10-19:09:00,0.0
2020-10-10-20:09:00,0.0
2020-10-10-21:09:00,0.0
2020-10-10-22:09:00,0.0
2020-10-10-23:09:00,0.0
2020-10-11-00:09:00,0.0
2020-10-11-01:09:00,0.0
2020-10-11-02:09:00,0.0
2020-10-11-03:09:00,0.0
2020-10-11-04:09:00,0.0
2020-10-11-05:09:00,97.89
2020-10-11-06:09:00,375.32
2020-10-11-07:09:00,591.61
2020-10-11-08:09:00,740.88
2020-10-11-09:09:00,896.41
2020-10-11-10:09:00,875.9300000000001
2020-10-11-11:09:00,783.0500000000001
2020-10-11-12:09:00,0.0
2020-10-11-13:09:00,579.78
2020-10-11-14:09:00,361.87
2020-10-11-15:09:00,106.82
2020-10-11-16:09:00,0.0
2020-10-11-17:09:00,0.0
2020-10-11-18:09:00,0.0
2020-10-11-19:09:00,0.0
2020-10-11-20:09:00,0.0
2020-10-11-21:09:00,0.0
2020-10-11-22:09:00,0.0
2020-10-11-23:09:00,0.0
2020-10-12-00:09:00,0.0
2020-10-12-01:09:00,0.0
2020-10-12-02:09:00,0.0
2020-10-12-03:09:00,0.0
2020-10-12-04:09:00,0.0
2020-10-12-05:09:00,66.23
2020-10-12-06:09:00,375.34999999999997
2020-10-12-07:09:00,583.06
2020-10-12-08:09:00,732.5600000000001
2020-10-12-09:09:00,939.58
2020-10-12-10:09:00,906.6999999999999
2020-10-12-11:09:00,779.5799999999999
2020-10-12-12:09:00,562.3100000000001
2020-10-12-13:09:00,655.09
2020-10-12-14:09:00,372.06
2020-10-12-15:09:00,64.17
2020-10-12-16:09:00,0.0
2020-10-12-17:09:00,0.0
2020-10-12-18:09:00,0.0
2020-10-12-19:09:00,0.0
2020-10-12-20:09:00,0.0
2020-10-12-21:09:00,0.0
2020-10-12-22:09:00,0.0
2020-10-12-23:09:00,0.0
2020-10-13-00:09:00,0.0
2020-10-13-01:09:00,0.0
2020-10-13-02:09:00,0.0
2020-10-13-03:09:00,0.0
2020-10-13-04:09:00,0.0
2020-10-13-05:09:00,86.81
2020-10-13-06:09:00,103.55
2020-10-13-07:09:00,646.09
2020-10-13-08:09:00,742.8
2020-10-13-09:09:00,938.9399999999999
2020-10-13-10:09:00,911.79
2020-10-13-11:09:00,648.9200000000001
2020-10-13-12:09:00,556.6400000000001
2020-10-13-13:09:00,332.99
2020-10-13-14:09:00,354.37
2020-10-13-15:09:00,95.69999999999999
2020-10-13-16:09:00,0.0
2020-10-13-17:09:00,0.0
2020-10-13-18:09:00,0.0
2020-10-13-19:09:00,0.0
2020-10-13-20:09:00,0.0
2020-10-13-21:09:00,0.0
2020-10-13-22:09:00,0.0
2020-10-13-23:09:00,0.0
2020-10-14-00:09:00,0.0
2020-10-14-01:09:00,0.0
2020-10-14-02:09:00,0.0
2020-10-14-03:09:00,0.0
2020-10-14-04:09:00,0.0
2020-10-14-05:09:00,60.160000000000004
2020-10-14-06:09:00,392.51
2020-10-14-07:09:00,600.29
2020-10-14-08:09:00,739.3399999999999
2020-10-14-09:09:00,949.27
2020-10-14-10:09:00,894.8
2020-10-14-11:09:00,771.81
2020-10-14-12:09:00,582.91
2020-10-14-13:09:00,587.92
2020-10-14-14:09:00,366.24
2020-10-14-15:09:00,94.39
2020-10-14-16:09:00,0.0
2020-10-14-17:09:00,0.0
2020-10-14-18:09:00,0.0
2020-10-14-19:09:00,0.0
2020-10-14-20:09:00,0.0
2020-10-14-21:09:00,0.0
2020-10-14-22:09:00,0.0
2020-10-14-23:09:00,0.0
2020-10-15-00:09:00,0.0
2020-10-15-01:09:00,0.0
2020-10-15-02:09:00,0.0
2020-10-15-03:09:00,0.0
2020-10-15-04:09:00,0.0
2020-10-15-05:09:00,102.91
2020-10-15-06:09:00,393.67
2020-10-15-07:09:00,598.56
2020-10-15-08:09:00,759.9100000000001
2020-10-15-09:09:00,973.8199999999999
2020-10-15-10:09:00,918.6500000000001
2020-10-15-11:09:00,752.37
2020-10-15-12:09:00,677.47
2020-10-15-13:09:00,647.6700000000001
2020-10-15-14:09:00,382.19
2020-10-15-15:09:00,98.13
2020-10-15-16:09:00,0.0
2020-10-15-17:09:00,0.0
2020-10-15-18:09:00,0.0
2020-10-15-19:09:00,0.0
2020-10-15-20:09:00,0.0
2020-10-15-21:09:00,0.0
2020-10-15-22:09:00,0.0
2020-10-15-23:09:00,0.0
2020-10-16-00:09:00,0.0
2020-10-16-01:09:00,0.0
2020-10-16-02:09:00,0.0
2020-10-16-03:09:00,0.0
2020-10-16-04:09:00,0.0
2020-10-16-05:09:00,61.25
2020-10-16-06:09:00,264.66999999999996
2020-10-16-07:09:00,454.29
2020-10-16-08:09:00,695.37
2020-10-16-09:09:00,763.3199999999999
2020-10-16-10:09:00,770.46
2020-10-16-11:09:00,756.9300000000001
2020-10-16-12:09:00,582.96
2020-10-16-13:09:00,571.19
2020-10-16-14:09:00,340.02
2020-10-16-15:09:00,88.33
2020-10-16-16:09:00,0.0
2020-10-16-17:09:00,0.0
2020-10-16-18:09:00,0.0
2020-10-16-19:09:00,0.0
2020-10-16-20:09:00,0.0
2020-10-16-21:09:00,0.0
2020-10-16-22:09:00,0.0
2020-10-16-23:09:00,0.0
2020-10-17-00:09:00,0.0
2020-10-17-01:09:00,0.0
2020-10-17-02:09:00,0.0
2020-10-17-03:09:00,0.0
2020-10-17-04:09:00,0.0
2020-10-17-05:09:00,7.57
2020-10-17-06:09:00,19.86
2020-10-17-07:09:00,50.14
2020-10-17-08:09:00,173.75
2020-10-17-09:09:00,94.60000000000001
2020-10-17-10:09:00,68.11
2020-10-17-11:09:00,643.32
2020-10-17-12:09:00,735.6600000000001
2020-10-17-13:09:00,620.4
2020-10-17-14:09:00,309.03
2020-10-17-15:09:00,83.16
2020-10-17-16:09:00,0.0
2020-10-17-17:09:00,0.0
2020-10-17-18:09:00,0.0
2020-10-17-19:09:00,0.0
2020-10-17-20:09:00,0.0
2020-10-17-21:09:00,0.0
2020-10-17-22:09:00,0.0
2020-10-17-23:09:00,0.0
2020-10-18-00:09:00,0.0
2020-10-18-01:09:00,0.0
2020-10-18-02:09:00,0.0
2020-10-18-03:09:00,0.0
2020-10-18-04:09:00,0.0
2020-10-18-05:09:00,89.28
2020-10-18-06:09:00,353.98
2020-10-18-07:09:00,582.5600000000001
2020-10-18-08:09:00,799.06
2020-10-18-09:09:00,850.89
2020-10-18-10:09:00,815.1600000000001
2020-10-18-11:09:00,750.9200000000001
2020-10-18-12:09:00,794.32
2020-10-18-13:09:00,645.42
2020-10-18-14:09:00,383.0
2020-10-18-15:09:00,66.58
2020-10-18-16:09:00,0.0
2020-10-18-17:09:00,0.0
2020-10-18-18:09:00,0.0
2020-10-18-19:09:00,0.0
2020-10-18-20:09:00,0.0
2020-10-18-21:09:00,0.0
2020-10-18-22:09:00,0.0
2020-10-18-23:09:00,0.0
2020-10-19-00:09:00,0.0
2020-10-19-01:09:00,0.0
2020-10-19-02:09:00,0.0
2020-10-19-03:09:00,0.0
2020-10-19-04:09:00,0.0
2020-10-19-05:09:00,80.06
2020-10-19-06:09:00,321.85
2020-10-19-07:09:00,487.74
2020-10-19-08:09:00,716.61
2020-10-19-09:09:00,370.84999999999997
2020-10-19-10:09:00,831.6800000000001
2020-10-19-11:09:00,731.06
2020-10-19-12:09:00,777.89
2020-10-19-13:09:00,554.19
2020-10-19-14:09:00,314.06
2020-10-19-15:09:00,83.09
2020-10-19-16:09:00,0.0
2020-10-19-17:09:00,0.0
2020-10-19-18:09:00,0.0
2020-10-19-19:09:00,0.0
2020-10-19-20:09:00,0.0
2020-10-19-21:09:00,0.0
2020-10-19-22:09:00,0.0
2020-10-19-23:09:00,0.0
2020-10-20-00:09:00,0.0
2020-10-20-01:09:00,0.0
2020-10-20-02:09:00,0.0
2020-10-20-03:09:00,0.0
2020-10-20-04:09:00,0.0
2020-10-20-05:09:00,64.91
2020-10-20-06:09:00,331.56
2020-10-20-07:09:00,575.3
2020-10-20-08:09:00,753.25
2020-10-20-09:09:00,850.4200000000001
2020-10-20-10:09:00,868.95
2020-10-20-11:09:00,751.94
2020-10-20-12:09:00,747.46
2020-10-20-13:09:00,463.08
2020-10-20-14:09:00,253.11
2020-10-20-15:09:00,66.46000000000001
2020-10-20-16:09:00,0.0
2020-10-20-17:09:00,0.0
2020-10-20-18:09:00,0.0
2020-10-20-19:09:00,0.0
2020-10-20-20:09:00,0.0
2020-10-20-21:09:00,0.0
2020-10-20-22:09:00,0.0
2020-10-20-23:09:00,0.0
2020-10-21-00:09:00,0.0
2020-10-21-01:09:00,0.0
2020-10-21-02:09:00,0.0
2020-10-21-03:09:00,0.0
2020-10-21-04:09:00,0.0
2020-10-21-05:09:00,22.57
2020-10-21-06:09:00,307.5
2020-10-21-07:09:00,189.35
2020-10-21-08:09:00,145.68
2020-10-21-09:09:00,70.94
2020-10-21-10:09:00,72.84
2020-10-21-11:09:00,59.59
2020-10-21-12:09:00,96.49000000000001
2020-10-21-13:09:00,134.14999999999998
2020-10-21-14:09:00,106.18
2020-10-21-15:09:00,47.120000000000005
2020-10-21-16:09:00,0.0
2020-10-21-17:09:00,0.0
2020-10-21-18:09:00,0.0
2020-10-21-19:09:00,0.0
2020-10-21-20:09:00,0.0
2020-10-21-21:09:00,0.0
2020-10-21-22:09:00,0.0
2020-10-21-23:09:00,0.0
2020-10-22-00:09:00,0.0
2020-10-22-01:09:00,0.0
2020-10-22-02:09:00,0.0
2020-10-22-03:09:00,0.0
2020-10-22-04:09:00,0.0
2020-10-22-05:09:00,37.93
2020-10-22-06:09:00,226.01
2020-10-22-07:09:00,436.53
2020-10-22-08:09:00,755.3
2020-10-22-09:09:00,832.29
2020-10-22-10:09:00,835.0
2020-10-22-11:09:00,313.95
2020-10-22-12:09:00,210.57999999999998
2020-10-22-13:09:00,206.04
2020-10-22-14:09:00,301.06
2020-10-22-15:09:00,59.900000000000006
2020-10-22-16:09:00,0.0
2020-10-22-17:09:00,0.0
2020-10-22-18:09:00,0.0
2020-10-22-19:09:00,0.0
2020-10-22-20:09:00,0.0
2020-10-22-21:09:00,0.0
2020-10-22-22:09:00,0.0
2020-10-22-23:09:00,0.0
2020-10-23-00:09:00,0.0
2020-10-23-01:09:00,0.0
2020-10-23-02:09:00,0.0
2020-10-23-03:09:00,0.0
2020-10-23-04:09:00,0.0
2020-10-23-05:09:00,62.269999999999996
2020-10-23-06:09:00,326.92
2020-10-23-07:09:00,566.72
2020-10-23-08:09:00,794.6600000000001
2020-10-23-09:09:00,852.72
2020-10-23-10:09:00,842.1200000000001
2020-10-23-11:09:00,859.1500000000001
2020-10-23-12:09:00,827.45
2020-10-23-13:09:00,626.8399999999999
2020-10-23-14:09:00,339.45
2020-10-23-15:09:00,56.42
2020-10-23-16:09:00,0.0
2020-10-23-17:09:00,0.0
2020-10-23-18:09:00,0.0
2020-10-23-19:09:00,0.0
2020-10-23-20:09:00,0.0
2020-10-23-21:09:00,0.0
2020-10-23-22:09:00,0.0
2020-10-23-23:09:00,0.0
2020-10-24-00:09:00,0.0
2020-10-24-01:09:00,0.0
2020-10-24-02:09:00,0.0
2020-10-24-03:09:00,0.0
2020-10-24-04:09:00,0.0
2020-10-24-05:09:00,61.800000000000004
2020-10-24-06:09:00,328.03
2020-10-24-07:09:00,559.02
2020-10-24-08:09:00,785.92
2020-10-24-09:09:00,857.3
2020-10-24-10:09:00,846.4300000000001
2020-10-24-11:09:00,843.3700000000001
2020-10-24-12:09:00,831.3299999999999
2020-10-24-13:09:00,571.04
2020-10-24-14:09:00,363.28999999999996
2020-10-24-15:09:00,62.51
2020-10-24-16:09:00,0.0
2020-10-24-17:09:00,0.0
2020-10-24-18:09:00,0.0
2020-10-24-19:09:00,0.0
2020-10-24-20:09:00,0.0
2020-10-24-21:09:00,0.0
2020-10-24-22:09:00,0.0
2020-10-24-23:09:00,0.0
2020-10-25-00:09:00,0.0
2020-10-25-01:09:00,0.0
2020-10-25-02:09:00,0.0
2020-10-25-03:09:00,0.0
2020-10-25-04:09:00,0.0
2020-10-25-05:09:00,16.08
2020-10-25-06:09:00,239.28000000000003
2020-10-25-07:09:00,430.75
2020-10-25-08:09:00,768.81
2020-10-25-09:09:00,813.4000000000001
2020-10-25-10:09:00,785.94
2020-10-25-11:09:00,784.3100000000001
2020-10-25-12:09:00,795.98
2020-10-25-13:09:00,539.85
2020-10-25-14:09:00,68.11
2020-10-25-15:09:00,48.99
2020-10-25-16:09:00,0.0
2020-10-25-17:09:00,0.0
2020-10-25-18:09:00,0.0
2020-10-25-19:09:00,0.0
2020-10-25-20:09:00,0.0
2020-10-25-21:09:00,0.0
2020-10-25-22:09:00,0.0
2020-10-25-23:09:00,0.0
2020-10-26-00:09:00,0.0
2020-10-26-01:09:00,0.0
2020-10-26-02:09:00,0.0
2020-10-26-03:09:00,0.0
2020-10-26-04:09:00,0.0
2020-10-26-05:09:00,19.91
2020-10-26-06:09:00,293.02
2020-10-26-07:09:00,551.76
2020-10-26-08:09:00,777.1700000000001
2020-10-26-09:09:00,856.35
2020-10-26-10:09:00,837.27
2020-10-26-11:09:00,944.15
2020-10-26-12:09:00,825.98
2020-10-26-13:09:00,506.88
2020-10-26-14:09:00,327.32
2020-10-26-15:09:00,37.8
2020-10-26-16:09:00,0.0
2020-10-26-17:09:00,0.0
2020-10-26-18:09:00,0.0
2020-10-26-19:09:00,0.0
2020-10-26-20:09:00,0.0
2020-10-26-21:09:00,0.0
2020-10-26-22:09:00,0.0
2020-10-26-23:09:00,0.0
2020-10-27-00:09:00,0.0
2020-10-27-01:09:00,0.0
2020-10-27-02:09:00,0.0
2020-10-27-03:09:00,0.0
2020-10-27-04:09:00,0.0
2020-10-27-05:09:00,15.39
2020-10-27-06:09:00,294.28999999999996
2020-10-27-07:09:00,572.49
2020-10-27-08:09:00,761.67
2020-10-27-09:09:00,846.5799999999999
2020-10-27-10:09:00,893.15
2020-10-27-11:09:00,837.26
2020-10-27-12:09:00,809.64
2020-10-27-13:09:00,509.20000000000005
2020-10-27-14:09:00,321.38
2020-10-27-15:09:00,49.33
2020-10-27-16:09:00,0.0
2020-10-27-17:09:00,0.0
2020-10-27-18:09:00,0.0
2020-10-27-19:09:00,0.0
2020-10-27-20:09:00,0.0
2020-10-27-21:09:00,0.0
2020-10-27-22:09:00,0.0
2020-10-27-23:09:00,0.0
2020-10-28-00:09:00,0.0
2020-10-28-01:09:00,0.0
2020-10-28-02:09:00,0.0
2020-10-28-03:09:00,0.0
2020-10-28-04:09:00,0.0
2020-10-28-05:09:00,15.39
2020-10-28-06:09:00,28.38
2020-10-28-07:09:00,70.0
2020-10-28-08:09:00,104.05
2020-10-28-09:09:00,364.37000000000006
2020-10-28-10:09:00,196.52
2020-10-28-11:09:00,340.15999999999997
2020-10-28-12:09:00,45.4
2020-10-28-13:09:00,457.74
2020-10-28-14:09:00,77.04
2020-10-28-15:09:00,9.46
2020-10-28-16:09:00,0.0
2020-10-28-17:09:00,0.0
2020-10-28-18:09:00,0.0
2020-10-28-19:09:00,0.0
2020-10-28-20:09:00,0.0
2020-10-28-21:09:00,0.0
2020-10-28-22:09:00,0.0
2020-10-28-23:09:00,0.0
2020-10-29-00:09:00,0.0
2020-10-29-01:09:00,0.0
2020-10-29-02:09:00,0.0
2020-10-29-03:09:00,0.0
2020-10-29-04:09:00,0.0
2020-10-29-05:09:00,17.19
2020-10-29-06:09:00,302.53
2020-10-29-07:09:00,458.67
2020-10-29-08:09:00,656.64
2020-10-29-09:09:00,811.1700000000001
2020-10-29-10:09:00,843.45
2020-10-29-11:09:00,651.4200000000001
2020-10-29-12:09:00,257.76
2020-10-29-13:09:00,30.27
2020-10-29-14:09:00,61.489999999999995
2020-10-29-15:09:00,27.009999999999998
2020-10-29-16:09:00,0.0
2020-10-29-17:09:00,0.0
2020-10-29-18:09:00,0.0
2020-10-29-19:09:00,0.0
2020-10-29-20:09:00,0.0
2020-10-29-21:09:00,0.0
2020-10-29-22:09:00,0.0
2020-10-29-23:09:00,0.0
2020-10-30-00:09:00,0.0
2020-10-30-01:09:00,0.0
2020-10-30-02:09:00,0.0
2020-10-30-03:09:00,0.0
2020-10-30-04:09:00,0.0
2020-10-30-05:09:00,15.39
2020-10-30-06:09:00,294.86
2020-10-30-07:09:00,560.9
2020-10-30-08:09:00,595.32
2020-10-30-09:09:00,799.1400000000001
2020-10-30-10:09:00,822.46
2020-10-30-11:09:00,811.75
2020-10-30-12:09:00,585.18
2020-10-30-13:09:00,463.22
2020-10-30-14:09:00,261.23
2020-10-30-15:09:00,31.550000000000004
2020-10-30-16:09:00,0.0
2020-10-30-17:09:00,0.0
2020-10-30-18:09:00,0.0
2020-10-30-19:09:00,0.0
2020-10-30-20:09:00,0.0
2020-10-30-21:09:00,0.0
2020-10-30-22:09:00,0.0
2020-10-30-23:09:00,0.0
2020-10-31-00:09:00,0.0
2020-10-31-01:09:00,0.0
2020-10-31-02:09:00,0.0
2020-10-31-03:09:00,0.0
2020-10-31-04:09:00,0.0
2020-10-31-05:09:00,14.48
2020-10-31-06:09:00,302.99
2020-10-31-07:09:00,565.35
2020-10-31-08:09:00,705.31
2020-10-31-09:09:00,813.89
2020-10-31-10:09:00,873.6600000000001
2020-10-31-11:09:00,741.4300000000001
2020-10-31-12:09:00,554.49
2020-10-31-13:09:00,424.37
2020-10-31-14:09:00,262.9
2020-10-31-15:09:00,16.259999999999998
2020-10-31-16:09:00,0.0
2020-10-31-17:09:00,0.0
2020-10-31-18:09:00,0.0
2020-10-31-19:09:00,0.0
2020-10-31-20:09:00,0.0
2020-10-31-21:09:00,0.0
2020-10-31-22:09:00,0.0
2020-10-31-23:09:00,0.0
2020-11-01-00:09:00,0.0
2020-11-01-01:09:00,0.0
2020-11-01-02:09:00,0.0
2020-11-01-03:09:00,0.0
2020-11-01-04:09:00,0.0
2020-11-01-05:09:00,11.76
2020-11-01-06:09:00,298.45
2020-11-01-07:09:00,583.1500000000001
2020-11-01-08:09:00,707.76
2020-11-01-09:09:00,774.0400000000001
2020-11-01-10:09:00,79.47
2020-11-01-11:09:00,848.64
2020-11-01-12:09:00,475.13
2020-11-01-13:09:00,372.34000000000003
2020-11-01-14:09:00,342.57
2020-11-01-15:09:00,14.75
2020-11-01-16:09:00,0.0
2020-11-01-17:09:00,0.0
2020-11-01-18:09:00,0.0
2020-11-01-19:09:00,0.0
2020-11-01-20:09:00,0.0
2020-11-01-21:09:00,0.0
2020-11-01-22:09:00,0.0
2020-11-01-23:09:00,0.0
2020-11-02-00:09:00,0.0
2020-11-02-01:09:00,0.0
2020-11-02-02:09:00,0.0
2020-11-02-03:09:00,0.0
2020-11-02-04:09:00,0.0
2020-11-02-05:09:00,10.86
2020-11-02-06:09:00,286.82
2020-11-02-07:09:00,446.57000000000005
2020-11-02-08:09:00,654.47
2020-11-02-09:09:00,769.15
2020-11-02-10:09:00,790.69
2020-11-02-11:09:00,392.27
2020-11-02-12:09:00,694.11
2020-11-02-13:09:00,436.85
2020-11-02-14:09:00,250.63
2020-11-02-15:09:00,0.0
2020-11-02-16:09:00,0.0
2020-11-02-17:09:00,0.0
2020-11-02-18:09:00,0.0
2020-11-02-19:09:00,0.0
2020-11-02-20:09:00,0.0
2020-11-02-21:09:00,0.0
2020-11-02-22:09:00,0.0
2020-11-02-23:09:00,0.0
2020-11-03-00:09:00,0.0
2020-11-03-01:09:00,0.0
2020-11-03-02:09:00,0.0
2020-11-03-03:09:00,0.0
2020-11-03-04:09:00,0.0
2020-11-03-05:09:00,0.0
2020-11-03-06:09:00,65.63
2020-11-03-07:09:00,181.75
2020-11-03-08:09:00,93.66
2020-11-03-09:09:00,224.18
2020-11-03-10:09:00,276.89
2020-11-03-11:09:00,336.76000000000005
2020-11-03-12:09:00,520.29
2020-11-03-13:09:00,177.06
2020-11-03-14:09:00,114.05999999999999
2020-11-03-15:09:00,0.0
2020-11-03-16:09:00,0.0
2020-11-03-17:09:00,0.0
2020-11-03-18:09:00,0.0
2020-11-03-19:09:00,0.0
2020-11-03-20:09:00,0.0
2020-11-03-21:09:00,0.0
2020-11-03-22:09:00,0.0
2020-11-03-23:09:00,0.0
2020-11-04-00:09:00,0.0
2020-11-04-01:09:00,0.0
2020-11-04-02:09:00,0.0
2020-11-04-03:09:00,0.0
2020-11-04-04:09:00,0.0
2020-11-04-05:09:00,0.0
2020-11-04-06:09:00,278.41999999999996
2020-11-04-07:09:00,449.95000000000005
2020-11-04-08:09:00,691.34
2020-11-04-09:09:00,572.65
2020-11-04-10:09:00,629.13
2020-11-04-11:09:00,590.36
2020-11-04-12:09:00,341.6
2020-11-04-13:09:00,323.68
2020-11-04-14:09:00,303.62
2020-11-04-15:09:00,0.0
2020-11-04-16:09:00,0.0
2020-11-04-17:09:00,0.0
2020-11-04-18:09:00,0.0
2020-11-04-19:09:00,0.0
2020-11-04-20:09:00,0.0
2020-11-04-21:09:00,0.0
2020-11-04-22:09:00,0.0
2020-11-04-23:09:00,0.0
2020-11-05-00:09:00,0.0
2020-11-05-01:09:00,0.0
2020-11-05-02:09:00,0.0
2020-11-05-03:09:00,0.0
2020-11-05-04:09:00,0.0
2020-11-05-05:09:00,0.0
2020-11-05-06:09:00,67.61
2020-11-05-07:09:00,194.3
2020-11-05-08:09:00,361.37
2020-11-05-09:09:00,613.23
2020-11-05-10:09:00,863.06
2020-11-05-11:09:00,850.78
2020-11-05-12:09:00,556.8
2020-11-05-13:09:00,420.75
2020-11-05-14:09:00,287.52
2020-11-05-15:09:00,0.0
2020-11-05-16:09:00,0.0
2020-11-05-17:09:00,0.0
2020-11-05-18:09:00,0.0
2020-11-05-19:09:00,0.0
2020-11-05-20:09:00,0.0
2020-11-05-21:09:00,0.0
2020-11-05-22:09:00,0.0
2020-11-05-23:09:00,0.0
2020-11-06-00:09:00,0.0
2020-11-06-01:09:00,0.0
2020-11-06-02:09:00,0.0
2020-11-06-03:09:00,0.0
2020-11-06-04:09:00,0.0
2020-11-06-05:09:00,0.0
2020-11-06-06:09:00,43.519999999999996
2020-11-06-07:09:00,171.85
2020-11-06-08:09:00,96.49000000000001
2020-11-06-09:09:00,78.51
2020-11-06-10:09:00,50.14
2020-11-06-11:09:00,58.65
2020-11-06-12:09:00,47.300000000000004
2020-11-06-13:09:00,48.24
2020-11-06-14:09:00,129.72
2020-11-06-15:09:00,0.0
2020-11-06-16:09:00,0.0
2020-11-06-17:09:00,0.0
2020-11-06-18:09:00,0.0
2020-11-06-19:09:00,0.0
2020-11-06-20:09:00,0.0
2020-11-06-21:09:00,0.0
2020-11-06-22:09:00,0.0
2020-11-06-23:09:00,0.0
